分数,位次,省份,年份,科类
278,280824,四川,2025,物理类
277,280924,四川,2025,物理类
276,281016,四川,2025,物理类
275,281117,四川,2025,物理类
274,281199,四川,2025,物理类
273,281302,四川,2025,物理类
272,281404,四川,2025,物理类
271,281500,四川,2025,物理类
270,281584,四川,2025,物理类
269,281696,四川,2025,物理类
268,281772,四川,2025,物理类
267,281852,四川,2025,物理类
266,281939,四川,2025,物理类
265,282027,四川,2025,物理类
264,282107,四川,2025,物理类
263,282191,四川,2025,物理类
262,282267,四川,2025,物理类
261,282348,四川,2025,物理类
260,282443,四川,2025,物理类
259,282524,四川,2025,物理类
258,282584,四川,2025,物理类
257,282664,四川,2025,物理类
256,282721,四川,2025,物理类
255,282797,四川,2025,物理类
254,282874,四川,2025,物理类
253,282939,四川,2025,物理类
252,283007,四川,2025,物理类
251,283064,四川,2025,物理类
250,283116,四川,2025,物理类
249,283185,四川,2025,物理类
248,283241,四川,2025,物理类
247,283301,四川,2025,物理类
246,283344,四川,2025,物理类
245,283397,四川,2025,物理类
244,283459,四川,2025,物理类
243,283507,四川,2025,物理类
242,283562,四川,2025,物理类
241,283609,四川,2025,物理类
240,283651,四川,2025,物理类
239,283697,四川,2025,物理类
238,283737,四川,2025,物理类
237,283776,四川,2025,物理类
236,283808,四川,2025,物理类
235,283842,四川,2025,物理类
234,283879,四川,2025,物理类
233,283911,四川,2025,物理类
232,283943,四川,2025,物理类
231,283976,四川,2025,物理类
230,284003,四川,2025,物理类
229,284035,四川,2025,物理类
228,284064,四川,2025,物理类
227,284087,四川,2025,物理类
226,284118,四川,2025,物理类
225,284151,四川,2025,物理类
224,284183,四川,2025,物理类
223,284204,四川,2025,物理类
222,284228,四川,2025,物理类
221,284241,四川,2025,物理类
220,284268,四川,2025,物理类
219,284302,四川,2025,物理类
218,284324,四川,2025,物理类
217,284348,四川,2025,物理类
216,284369,四川,2025,物理类
215,284393,四川,2025,物理类
214,284414,四川,2025,物理类
213,284428,四川,2025,物理类
212,284448,四川,2025,物理类
211,284461,四川,2025,物理类
210,284473,四川,2025,物理类
209,284486,四川,2025,物理类
208,284497,四川,2025,物理类
207,284509,四川,2025,物理类
206,284522,四川,2025,物理类
205,284532,四川,2025,物理类
204,284539,四川,2025,物理类
203,284551,四川,2025,物理类
202,284566,四川,2025,物理类
201,284575,四川,2025,物理类
200,284587,四川,2025,物理类
199,284596,四川,2025,物理类
198,284605,四川,2025,物理类
197,284612,四川,2025,物理类
196,284623,四川,2025,物理类
195,284631,四川,2025,物理类
194,284639,四川,2025,物理类
193,284646,四川,2025,物理类
192,284659,四川,2025,物理类
191,284664,四川,2025,物理类
190,284671,四川,2025,物理类
189,284677,四川,2025,物理类
188,284680,四川,2025,物理类
187,284685,四川,2025,物理类
186,284691,四川,2025,物理类
185,284698,四川,2025,物理类
184,284699,四川,2025,物理类
183,284702,四川,2025,物理类
182,284706,四川,2025,物理类
181,284707,四川,2025,物理类
180,284711,四川,2025,物理类
179,284716,四川,2025,物理类
178,284721,四川,2025,物理类
177,284726,四川,2025,物理类
176,284734,四川,2025,物理类
175,284737,四川,2025,物理类
174,284738,四川,2025,物理类
173,284740,四川,2025,物理类
172,284743,四川,2025,物理类
171,284743,四川,2025,物理类
170,284747,四川,2025,物理类
169,284750,四川,2025,物理类
168,284753,四川,2025,物理类
167,284754,四川,2025,物理类
166,284756,四川,2025,物理类
165,284759,四川,2025,物理类
164,284761,四川,2025,物理类
163,284765,四川,2025,物理类
162,284768,四川,2025,物理类
161,284771,四川,2025,物理类
160,284773,四川,2025,物理类
159,284777,四川,2025,物理类
158,284779,四川,2025,物理类
157,284780,四川,2025,物理类
156,284781,四川,2025,物理类
155,284782,四川,2025,物理类
154,284783,四川,2025,物理类
153,284785,四川,2025,物理类
152,284786,四川,2025,物理类
151,284787,四川,2025,物理类
150,284789,四川,2025,物理类
